PL_NAME,SPEC_TYPE,AUTHORS,INSTRUMENT,FACILITY,MAXWAVELNG,NOTE,rowid,pl_name,hostname,pl_letter,tic_id,gaia_dr2_id,gaia_dr3_id,default_flag,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_rade,pl_radj,pl_masse,pl_massj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_eqt,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_rvamp,st_refname,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,st_age,st_dens,sy_refname,rastr,decstr,dec,glat,glon,elat,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_tmag,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,esi,habitability_category,planet_type,inferred_atmosphere
K2-33 b,Transmission,Thao et al. 2023,Wide Field Camera 3,Hubble Space Telescope satellite,1.6589,Table 5; G141 grating,5613.0,K2-33 b,K2-33,b,TIC 49040478,Gaia DR2 6245758900889486720,Gaia DR3 6245758900889486720,1.0,1.0,1.0,0.0,Transit,2016.0,<a refstr=DAVID_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.534..658D/abstract target=ref>David et al. 2016</a>,2016-06,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=MANN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...61M/abstract target=ref>Mann et al. 2016</a>,5.04,0.44963868,1175.971,3.7,1175.971,3.7,Mass,,0.0,,89.1,2456898.69288,BJD,0.0,0.16,,4.08,10.4,0.0432,,<a refstr=MANN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...61M/abstract target=ref>Mann et al. 2016</a>,3540.0,1.05,0.56,,,,0.0093,0.72,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m14.73s,-19d19m09.78s,-19.3193831,23.10048,354.42038,1.6971,25.8767082,-9.70908,-23.9862,139.268,7.153,17.353,15.838,11.095,10.332,10.026,9.89,9.762,9.61,8.412,14.157,12.9895,2016-07-06,2016-09,2016-06-23,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7693631714966622,Moderately Habitable,Neptune-like,Inferred: H/He + volatile ices (Neptune-like envelope)
KELT-1 b,Eclipse,Beatty et al. 2014,Apogee CCD,University of Louisville 0.6m (24inch) Telescope at Moore Observatory,0.905,eclipse depth taken from Abstract,6285.0,KELT-1 b,KELT-1,b,TIC 432549364,Gaia DR2 2881784280929695360,Gaia DR3 2881784280929695360,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,2012-12,Ground,KELT,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,12.442,1.11,8654.15,27.23,8654.15,27.23,Mass,24.7,0.0099,,87.8,2455914.1628,BJD-TDB,0.0,,0.6086,2.76456,,,,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,6516.0,1.471,1.335,0.052,[Fe/H],4.228,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m26.90s,+39d23m01.66s,39.3837953,-22.47358,112.50389,35.46533,12.427844,-9.77144,-7.67921,268.43,3.69704,11.233,10.632,9.682,9.534,9.437,9.414,9.419,9.386,8.851,10.5905,10.2242,2014-05-14,2012-12,2014-05-14,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.6947159309002835,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
KELT-1 b,Eclipse,Beatty et al. 2014,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,eclipse depth taken from Abstract,6285.0,KELT-1 b,KELT-1,b,TIC 432549364,Gaia DR2 2881784280929695360,Gaia DR3 2881784280929695360,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,2012-12,Ground,KELT,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,12.442,1.11,8654.15,27.23,8654.15,27.23,Mass,24.7,0.0099,,87.8,2455914.1628,BJD-TDB,0.0,,0.6086,2.76456,,,,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,6516.0,1.471,1.335,0.052,[Fe/H],4.228,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m26.90s,+39d23m01.66s,39.3837953,-22.47358,112.50389,35.46533,12.427844,-9.77144,-7.67921,268.43,3.69704,11.233,10.632,9.682,9.534,9.437,9.414,9.419,9.386,8.851,10.5905,10.2242,2014-05-14,2012-12,2014-05-14,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.6947159309002835,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
KELT-1 b,Eclipse,Croll et al. 2015,WIRCam,3.58m Canada-France-Hawaii Telescope (CFHT) at Mauna Kea Observatory,2.19,"Table 5, KELT-1 Ks band, Actual Eclipse Depth",6285.0,KELT-1 b,KELT-1,b,TIC 432549364,Gaia DR2 2881784280929695360,Gaia DR3 2881784280929695360,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,2012-12,Ground,KELT,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,12.442,1.11,8654.15,27.23,8654.15,27.23,Mass,24.7,0.0099,,87.8,2455914.1628,BJD-TDB,0.0,,0.6086,2.76456,,,,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,6516.0,1.471,1.335,0.052,[Fe/H],4.228,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m26.90s,+39d23m01.66s,39.3837953,-22.47358,112.50389,35.46533,12.427844,-9.77144,-7.67921,268.43,3.69704,11.233,10.632,9.682,9.534,9.437,9.414,9.419,9.386,8.851,10.5905,10.2242,2014-05-14,2012-12,2014-05-14,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.6947159309002835,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
KELT-1 b,Eclipse,Beatty et al. 2017,LUCI1,LBT Consortium Large Binocular Telescope (LBT) at Mount Graham International Observatory,1.73,Table 3,6285.0,KELT-1 b,KELT-1,b,TIC 432549364,Gaia DR2 2881784280929695360,Gaia DR3 2881784280929695360,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,2012-12,Ground,KELT,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,12.442,1.11,8654.15,27.23,8654.15,27.23,Mass,24.7,0.0099,,87.8,2455914.1628,BJD-TDB,0.0,,0.6086,2.76456,,,,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,6516.0,1.471,1.335,0.052,[Fe/H],4.228,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m26.90s,+39d23m01.66s,39.3837953,-22.47358,112.50389,35.46533,12.427844,-9.77144,-7.67921,268.43,3.69704,11.233,10.632,9.682,9.534,9.437,9.414,9.419,9.386,8.851,10.5905,10.2242,2014-05-14,2012-12,2014-05-14,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.6947159309002835,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
KELT-1 b,Eclipse,Changeat et al. 2022,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,Figure 2,6285.0,KELT-1 b,KELT-1,b,TIC 432549364,Gaia DR2 2881784280929695360,Gaia DR3 2881784280929695360,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,2012-12,Ground,KELT,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,12.442,1.11,8654.15,27.23,8654.15,27.23,Mass,24.7,0.0099,,87.8,2455914.1628,BJD-TDB,0.0,,0.6086,2.76456,,,,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,6516.0,1.471,1.335,0.052,[Fe/H],4.228,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m26.90s,+39d23m01.66s,39.3837953,-22.47358,112.50389,35.46533,12.427844,-9.77144,-7.67921,268.43,3.69704,11.233,10.632,9.682,9.534,9.437,9.414,9.419,9.386,8.851,10.5905,10.2242,2014-05-14,2012-12,2014-05-14,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.6947159309002835,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
KELT-1 b,Eclipse,Changeat et al. 2022,Wide Field Camera 3,Hubble Space Telescope satellite,1.6295,Figure 2,6285.0,KELT-1 b,KELT-1,b,TIC 432549364,Gaia DR2 2881784280929695360,Gaia DR3 2881784280929695360,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,2012-12,Ground,KELT,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,12.442,1.11,8654.15,27.23,8654.15,27.23,Mass,24.7,0.0099,,87.8,2455914.1628,BJD-TDB,0.0,,0.6086,2.76456,,,,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,6516.0,1.471,1.335,0.052,[Fe/H],4.228,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m26.90s,+39d23m01.66s,39.3837953,-22.47358,112.50389,35.46533,12.427844,-9.77144,-7.67921,268.43,3.69704,11.233,10.632,9.682,9.534,9.437,9.414,9.419,9.386,8.851,10.5905,10.2242,2014-05-14,2012-12,2014-05-14,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.6947159309002835,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
KELT-1 b,Eclipse,Deming et al. 2023,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,"AOR = 45833472, date is start time.",6285.0,KELT-1 b,KELT-1,b,TIC 432549364,Gaia DR2 2881784280929695360,Gaia DR3 2881784280929695360,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,2012-12,Ground,KELT,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,12.442,1.11,8654.15,27.23,8654.15,27.23,Mass,24.7,0.0099,,87.8,2455914.1628,BJD-TDB,0.0,,0.6086,2.76456,,,,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,6516.0,1.471,1.335,0.052,[Fe/H],4.228,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m26.90s,+39d23m01.66s,39.3837953,-22.47358,112.50389,35.46533,12.427844,-9.77144,-7.67921,268.43,3.69704,11.233,10.632,9.682,9.534,9.437,9.414,9.419,9.386,8.851,10.5905,10.2242,2014-05-14,2012-12,2014-05-14,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.6947159309002835,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
KELT-1 b,Eclipse,Deming et al. 2023,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,"AOR = 57840640, date is start time.",6285.0,KELT-1 b,KELT-1,b,TIC 432549364,Gaia DR2 2881784280929695360,Gaia DR3 2881784280929695360,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,2012-12,Ground,KELT,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,12.442,1.11,8654.15,27.23,8654.15,27.23,Mass,24.7,0.0099,,87.8,2455914.1628,BJD-TDB,0.0,,0.6086,2.76456,,,,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,6516.0,1.471,1.335,0.052,[Fe/H],4.228,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m26.90s,+39d23m01.66s,39.3837953,-22.47358,112.50389,35.46533,12.427844,-9.77144,-7.67921,268.43,3.69704,11.233,10.632,9.682,9.534,9.437,9.414,9.419,9.386,8.851,10.5905,10.2242,2014-05-14,2012-12,2014-05-14,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.6947159309002835,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
KELT-1 b,Eclipse,Deming et al. 2023,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,"AOR = 53077504, date is start time.",6285.0,KELT-1 b,KELT-1,b,TIC 432549364,Gaia DR2 2881784280929695360,Gaia DR3 2881784280929695360,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,2012-12,Ground,KELT,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,12.442,1.11,8654.15,27.23,8654.15,27.23,Mass,24.7,0.0099,,87.8,2455914.1628,BJD-TDB,0.0,,0.6086,2.76456,,,,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,6516.0,1.471,1.335,0.052,[Fe/H],4.228,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m26.90s,+39d23m01.66s,39.3837953,-22.47358,112.50389,35.46533,12.427844,-9.77144,-7.67921,268.43,3.69704,11.233,10.632,9.682,9.534,9.437,9.414,9.419,9.386,8.851,10.5905,10.2242,2014-05-14,2012-12,2014-05-14,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.6947159309002835,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
KELT-1 b,Eclipse,Deming et al. 2023,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,"AOR = 53076736, date is start time.",6285.0,KELT-1 b,KELT-1,b,TIC 432549364,Gaia DR2 2881784280929695360,Gaia DR3 2881784280929695360,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,2012-12,Ground,KELT,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,12.442,1.11,8654.15,27.23,8654.15,27.23,Mass,24.7,0.0099,,87.8,2455914.1628,BJD-TDB,0.0,,0.6086,2.76456,,,,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,6516.0,1.471,1.335,0.052,[Fe/H],4.228,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m26.90s,+39d23m01.66s,39.3837953,-22.47358,112.50389,35.46533,12.427844,-9.77144,-7.67921,268.43,3.69704,11.233,10.632,9.682,9.534,9.437,9.414,9.419,9.386,8.851,10.5905,10.2242,2014-05-14,2012-12,2014-05-14,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.6947159309002835,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
KELT-1 b,Eclipse,Deming et al. 2023,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,"AOR = 45833728, date is start time.",6285.0,KELT-1 b,KELT-1,b,TIC 432549364,Gaia DR2 2881784280929695360,Gaia DR3 2881784280929695360,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,2012-12,Ground,KELT,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,12.442,1.11,8654.15,27.23,8654.15,27.23,Mass,24.7,0.0099,,87.8,2455914.1628,BJD-TDB,0.0,,0.6086,2.76456,,,,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,6516.0,1.471,1.335,0.052,[Fe/H],4.228,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m26.90s,+39d23m01.66s,39.3837953,-22.47358,112.50389,35.46533,12.427844,-9.77144,-7.67921,268.43,3.69704,11.233,10.632,9.682,9.534,9.437,9.414,9.419,9.386,8.851,10.5905,10.2242,2014-05-14,2012-12,2014-05-14,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.6947159309002835,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
KELT-1 b,Eclipse,Deming et al. 2023,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,"AOR = 57840896, date is start time.",6285.0,KELT-1 b,KELT-1,b,TIC 432549364,Gaia DR2 2881784280929695360,Gaia DR3 2881784280929695360,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,2012-12,Ground,KELT,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,12.442,1.11,8654.15,27.23,8654.15,27.23,Mass,24.7,0.0099,,87.8,2455914.1628,BJD-TDB,0.0,,0.6086,2.76456,,,,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,6516.0,1.471,1.335,0.052,[Fe/H],4.228,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m26.90s,+39d23m01.66s,39.3837953,-22.47358,112.50389,35.46533,12.427844,-9.77144,-7.67921,268.43,3.69704,11.233,10.632,9.682,9.534,9.437,9.414,9.419,9.386,8.851,10.5905,10.2242,2014-05-14,2012-12,2014-05-14,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.6947159309002835,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
KELT-1 b,Eclipse,Beatty et al. 2020,TESS CCD Array,Transiting Exoplanet Survey Satellite,0.82,"from Table 2, polynomial detrending solution",6285.0,KELT-1 b,KELT-1,b,TIC 432549364,Gaia DR2 2881784280929695360,Gaia DR3 2881784280929695360,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,2012-12,Ground,KELT,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,12.442,1.11,8654.15,27.23,8654.15,27.23,Mass,24.7,0.0099,,87.8,2455914.1628,BJD-TDB,0.0,,0.6086,2.76456,,,,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,6516.0,1.471,1.335,0.052,[Fe/H],4.228,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m26.90s,+39d23m01.66s,39.3837953,-22.47358,112.50389,35.46533,12.427844,-9.77144,-7.67921,268.43,3.69704,11.233,10.632,9.682,9.534,9.437,9.414,9.419,9.386,8.851,10.5905,10.2242,2014-05-14,2012-12,2014-05-14,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.6947159309002835,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
KELT-1 b,Transmission,Changeat et al. 2022,Wide Field Camera 3,Hubble Space Telescope satellite,1.6295,Figure 2,6285.0,KELT-1 b,KELT-1,b,TIC 432549364,Gaia DR2 2881784280929695360,Gaia DR3 2881784280929695360,1.0,1.0,1.0,0.0,Transit,2012.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,2012-12,Ground,KELT,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,12.442,1.11,8654.15,27.23,8654.15,27.23,Mass,24.7,0.0099,,87.8,2455914.1628,BJD-TDB,0.0,,0.6086,2.76456,,,,<a refstr=SIVERD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761..123S/abstract target=ref> Siverd et al. 2012 </a>,6516.0,1.471,1.335,0.052,[Fe/H],4.228,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h01m26.90s,+39d23m01.66s,39.3837953,-22.47358,112.50389,35.46533,12.427844,-9.77144,-7.67921,268.43,3.69704,11.233,10.632,9.682,9.534,9.437,9.414,9.419,9.386,8.851,10.5905,10.2242,2014-05-14,2012-12,2014-05-14,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.6947159309002835,Moderately Habitable,Gas Giant,Inferred: H/He-dominated primordial envelope
